Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"Italy","NET.IT255A","RETE REGIONALE DI QUALITÀ DELL'ARIA DELLA REGIONE EMILIA-ROMAGNA","IT1975A","PARCO MONTECUCCO","SPO.IT1975A_7_UV-P_2009-07-13_00:00:00","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","50.186","ug/m3","99.22","1","Background","Urban","9.6692","45.0383","61.0","Piacenza                                                                        ","IT033C1                                           ","104260","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.IT1975A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Italy","NET.IT276A","RETE DI RILEVAMENTO QA DELLA ZONA DI PIANURA","IT1168A","S.Giovanni al Natisone","SPO.IT1168A_7_UV-P_1998-01-30_00:00:00","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","56.351","ug/m3","90.61","1","Background","Suburban","13.3933","45.9733","62.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.IT1168A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Italy","NET.IT268A","A2A","IT2132A","A2A Vermegliano","SPO.IT2132A_7_UV-P_2013-12-18_00:00:00","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","55.855","ug/m3","90.54","1","Background","Rural","13.5011","45.8364","10.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.IT2132A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Italy","NET.IT279A","RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA","IT1071A","PI-SANTA-CROCE-COOP","SPO.IT1071A_7_UV-P_2010-06-10_00:00:00","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","40.812","ug/m3","93.37","1","Background","Suburban","10.7717","43.7131","16.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.IT1071A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Italy","NET.IT276A","RETE DI RILEVAMENTO QA DELLA ZONA DI PIANURA","IT1170A","S.Osvaldo","SPO.IT1170A_7_UV-P_1998-02-02_00:00:00","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","54.728","ug/m3","91.40","1","Background","Suburban","13.2253","46.0351","100.0","Udine                                                                           ","IT035C1                                           ","100170","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.IT1170A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Italy","NET.IT268A","A2A","IT2133A","A2A Papariano","SPO.IT2133A_7_UV-P_2013-12-21_00:00:00","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","52.099","ug/m3","85.18","1","Background","Rural","13.4233","45.7994","4.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.IT2133A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Italy","NET.IT255A","RETE REGIONALE DI QUALITÀ DELL'ARIA DELLA REGIONE EMILIA-ROMAGNA","IT1916A","VERUCCHIO","SPO.IT1916A_7_UV-P_2008-09-23_00:00:00","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","58.314","ug/m3","98.07","1","Background","Suburban","12.4200","44.0131","78.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.IT1916A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Italy","NET.IT279A","RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA","IT0883A","FI-SETTIGNANO","SPO.IT0883A_7_UV-P_1993-04-26_00:00:00","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","64.104","ug/m3","92.95","1","Background","Rural","11.3239","43.7892","195.0","Firenze                                                                         ","IT007C1                                           ","366927","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.IT0883A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Italy","NET.IT280A","RETE MONITORAGGIO ARIA REGIONE SARDEGNA","IT2010A","CENPT1","SPO.IT2010A_7_NDIR_2012-01-01_00:00:00","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","64.628","ug/m3","95.08","1","Background","Urban","8.4053","40.8314","16.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.IT2010A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Italy","NET.IT280A","RETE MONITORAGGIO ARIA REGIONE SARDEGNA","IT1378A","CENOR1","SPO.IT1378A_7_UV-P_2012-01-01_00:00:00","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","57.098","ug/m3","91.84","1","Background","Urban","8.5978","39.8989","10.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.IT1378A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Italy","NET.IT255A","RETE REGIONALE DI QUALITÀ DELL'ARIA DELLA REGIONE EMILIA-ROMAGNA","IT2158A","SAN LEO","SPO.IT2158A_7_UV-P_2014-06-01_00:00:00","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","61.138","ug/m3","96.74","1","Background","Rural","12.4017","43.9081","540.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.IT2158A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Italy","NET.IT274A","RETE DI RILEVAMENTO QA DELLA ZONA TRIESTINA","IT1090A","Via Carpineto","SPO.IT1090A_7_UV-P_2013-11-20_00:00:00","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","54.667","ug/m3","92.81","1","Background","Suburban","13.7875","45.6231","50.0","Trieste                                                                         ","IT015C1                                           ","201613","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.IT1090A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Italy","NET.IT278A","EDISON SPA","IT2152A","Edison Torviscosa","SPO.IT2152A_7_UV-P_2007-01-01_00:00:00","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","51.926","ug/m3","92.79","1","Background","Suburban","13.2714","45.8219","3.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.IT2152A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Italy","NET.IT279A","RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA","IT1681A","AR-CASA-STABBI","SPO.IT1681A_7_UV-P_2005-04-23_00:00:00","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","70.390","ug/m3","95.16","1","Background","Rural","11.9017","43.6603","650.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.IT1681A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Italy","NET.IT255A","RETE REGIONALE DI QUALITÀ DELL'ARIA DELLA REGIONE EMILIA-ROMAGNA","IT1672A","FEBBIO","SPO.IT1672A_7_UV-P_2004-10-07_00:00:00","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","74.195","ug/m3","97.72","1","Background","Rural","10.4303","44.2997","1120.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.IT1672A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Italy","NET.IT279A","RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA","IT1553A","PT-MONTALE","SPO.IT1553A_7_UV-P_2006-04-01_00:00:00","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","50.280","ug/m3","94.74","1","Background","Rural","11.0069","43.9161","48.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.IT1553A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Italy","NET.IT255A","RETE REGIONALE DI QUALITÀ DELL'ARIA DELLA REGIONE EMILIA-ROMAGNA","IT2209A","PARCO BERTOZZI","SPO.IT2209A_7_UV-P_2016-01-01_00:00:00","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","48.156","ug/m3","98.25","1","Background","Urban","11.8734","44.2856","35.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.IT2209A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Italy","NET.IT275A","RETE DI RILEVAMENTO QA DELLA ZONA DI MONTAGNA","IT1166A","Tolmezzo","SPO.IT1166A_7_UV-P_1998-01-30_00:00:00","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","55.339","ug/m3","91.12","1","Background","Urban","13.0111","46.4019","316.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.IT1166A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Italy","NET.IT279A","RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA","IT2153A","FI-SIGNA","SPO.IT2153A_7_UV-P_2014-01-01_00:00:00","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","51.037","ug/m3","94.71","1","Background","Urban","11.0978","43.7931","41.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.IT2153A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Italy","NET.IT276A","RETE DI RILEVAMENTO QA DELLA ZONA DI PIANURA","IT1112A","Porcia","SPO.IT1112A_7_UV-P_2003-06-05_00:00:00","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","44.790","ug/m3","93.12","1","Background","Urban","12.6186","45.9578","29.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.IT1112A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Italy","NET.IT278A","EDISON SPA","IT2170A","Malisana","SPO.IT2170A_7_UV-P_2007-01-10_00:00:00","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","55.395","ug/m3","89.74","1","Background","Rural","13.2622","45.8108","0.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.IT2170A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Italy","NET.IT275A","RETE DI RILEVAMENTO QA DELLA ZONA DI MONTAGNA","IT2182A","Ugovizza","SPO.IT2182A_7_UV-P_2014-09-30_00:00:00","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","52.170","ug/m3","95.14","1","Background","Suburban","13.4748","46.5101","771.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.IT2182A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Italy","NET.IT259A","COMUNE DI BARLETTA","IT2003A","stadio casardi","SPO.IT2003A_7_UV-P_2010-10-01_00:00:00","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","65.587","ug/m3","90.08","1","Background","Urban","16.2861","41.3167","15.0","Barletta                                                                        ","IT038C1                                           ","93275","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.IT2003A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Italy","NET.IT280A","RETE MONITORAGGIO ARIA REGIONE SARDEGNA","IT2059A","CEALG1","SPO.IT2059A_7_UV-P_2012-02-01_00:00:00","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","43.646","ug/m3","95.43","1","Background","Urban","8.3247","40.5533","25.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.IT2059A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Italy","NET.IT279A","RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA","IT0950A","AR-ACROPOLI","SPO.IT0950A_7_UV-P_1995-01-01_00:00:00","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","54.648","ug/m3","94.90","1","Background","Urban","11.8889","43.4611","260.0","Arezzo                                                                          ","IT519C1                                           ","98259","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.IT0950A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Italy","NET.IT276A","RETE DI RILEVAMENTO QA DELLA ZONA DI PIANURA","IT0966A","V.Cairoli","SPO.IT0966A_7_UV-P_1994-07-02_00:00:00","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","51.358","ug/m3","92.23","1","Background","Urban","13.2406","46.0661","100.0","Udine                                                                           ","IT035C1                                           ","100170","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.IT0966A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Italy","NET.IT281A","RETE REGIONALE QUALITA' ARIA DEL VENETO","IT0448A","VE - Sacca Fisola","SPO.IT0448A_7_UV-P_1994-01-01_00:00:00","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","54.041","ug/m3","92.51","1","Background","Urban","12.3139","45.4294","1.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.IT0448A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Italy","NET.IT279A","RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA","IT1110A","PI-PASSI","SPO.IT1110A_7_UV-P_1997-04-24_00:00:00","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","51.328","ug/m3","93.26","1","Background","Urban","10.4017","43.7389","5.0","Pisa                                                                            ","IT041C1                                           ","90036","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.IT1110A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Italy","NET.IT281A","RETE REGIONALE QUALITA' ARIA DEL VENETO","IT1340A","SAN BONIFACIO","SPO.IT1340A_7_UV-P_1985-01-02_00:00:00","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","47.469","ug/m3","98.66","1","Background","Urban","11.2861","45.4000","30.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.IT1340A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Italy","NET.IT281A","RETE REGIONALE QUALITA' ARIA DEL VENETO","IT1065A","BASSANO DEL GRAPPA","SPO.IT1065A_7_UV-P_1996-06-02_00:00:00","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","58.782","ug/m3","97.69","1","Background","Urban","11.7367","45.7608","114.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.IT1065A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Italy","NET.IT268A","A2A","IT2129A","A2A Via Natisone","SPO.IT2129A_7_UV-P_2013-12-12_00:00:00","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","58.162","ug/m3","91.46","1","Background","Urban","13.5220","45.8053","5.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.IT2129A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Italy","NET.IT281A","RETE REGIONALE QUALITA' ARIA DEL VENETO","IT1453A","PD - Mandria","SPO.IT1453A_7_UV-P_1999-01-01_00:00:00","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","42.835","ug/m3","94.50","1","Background","Urban","11.8419","45.3719","13.0","Padova                                                                          ","IT028C1                                           ","210077","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.IT1453A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Italy","NET.IT280A","RETE MONITORAGGIO ARIA REGIONE SARDEGNA","IT1947A","CENSA3","SPO.IT1947A_7_UV-P_2012-01-01_00:00:00","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","51.839","ug/m3","95.48","1","Background","Urban","9.0089","39.0667","56.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.IT1947A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Italy","NET.IT281A","RETE REGIONALE QUALITA' ARIA DEL VENETO","IT1619A","AREA FELTRINA","SPO.IT1619A_7_UV-P_2004-05-04_00:00:00","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","39.400","ug/m3","95.66","1","Background","Suburban","11.9058","46.0308","263.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA.IT1619A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
