Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"Netherlands","NET-NL010A","Landelijk Meetnet Luchtkwaliteit","NL00643","Utrecht-Griftpark","SPO-NL00643_00008_100","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","18.935","ug/m3","98.82","1","Background","Urban","5.1282","52.1013","2.0","Greater Utrecht                                                                 ","NL004C2                                           ","450062","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NL&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA-NL00643&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Poland","NET_PL_DS_AQ","Dolnośląska Sieć Monitoringu Powietrza","PL0187A","Dzierżoniów, ul. Piłsudskiego","SPO_PL0187A_8_001","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","16.195","ug/m3","98.84","1","Background","Urban","16.6481","50.7328","267.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_PL0187A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Poland","NET_PL_DS_AQ","Dolnośląska Sieć Monitoringu Powietrza","PL0190A","Legnica, al. Rzeczypospolitej","SPO_PL0190A_8_001","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","18.252","ug/m3","98.94","1","Background","Urban","16.1805","51.2045","122.0","Legnica                                                                         ","PL516C1                                           ","99752","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_PL0190A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Poland","NET_PL_DS_AQ","Dolnośląska Sieć Monitoringu Powietrza","PL0747A","Lubań - Mieszka II","SPO_PL0747A_8_001","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","11.238","ug/m3","98.04","1","Background","Urban","15.2755","51.1190","225.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_PL0747A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Poland","NET_PL_DS_AQ","Dolnośląska Sieć Monitoringu Powietrza","PL0193A","Wrocław, ul. Bartnicza","SPO_PL0193A_8_001","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","13.650","ug/m3","98.06","1","Background","Suburban","17.1411","51.1159","118.0","Wroclaw                                                                         ","PL004C1                                           ","640648","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_PL0193A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Poland","NET_PL_DS_AQ","Dolnośląska Sieć Monitoringu Powietrza","PL0194A","Wrocław, wyb. Conrada-Korzeniowskiego","SPO_PL0194A_8_001","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","20.427","ug/m3","98.42","1","Background","Urban","17.0293","51.1294","114.0","Wroclaw                                                                         ","PL004C1                                           ","640648","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_PL0194A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Norway","NET_NO007A","NO007A","NO0118A","Knarrdalstranda","SPO_NO0118A_8_2724","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","10.579","ug/m3","98.53","1","Background","Suburban","9.6219","59.1335","5.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NO&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_NO0118A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Poland","NET_PL_KP_AQ","Kujawsko-Pomorska Sieć Monitoringu Powietrza","PL0064A","Bydgoszcz, ul. Warszawska","SPO_PL0064A_8_001","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","18.905","ug/m3","99.20","1","Background","Urban","17.9957","53.1341","49.0","Bydgoszcz                                                                       ","PL008C1                                           ","350178","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_PL0064A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Netherlands","NET-NL010A","Landelijk Meetnet Luchtkwaliteit","NL00742","Nijmegen-Ruyterstraat","SPO-NL00742_00008_100","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","19.811","ug/m3","98.47","1","Background","Urban","5.8569","51.8382","30.0","Nijmegen                                                                        ","NL013C1                                           ","176731","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NL&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA-NL00742&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Poland","NET_PL_DS_AQ","Dolnośląska Sieć Monitoringu Powietrza","PL0321A","Ząbkowice Śląskie","SPO_PL0321A_8_001","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","13.092","ug/m3","97.98","1","Background","Urban","16.8198","50.5923","277.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_PL0321A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Netherlands","NET-NL051A","Overige meetpunten RIVM","NL00246","Fijnaart-Zwingelspaansedijk","SPO-NL00246_00008_100","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","16.950","ug/m3","95.98","1","Background","Rural","4.5153","51.6537","1.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NL&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA-NL00246&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Netherlands","NET-NL010A","Landelijk Meetnet Luchtkwaliteit","NL00818","Barsbeek-De Veenen","SPO-NL00818_00008_100","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","10.663","ug/m3","98.34","1","Background","Rural","6.0176","52.6541","1.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NL&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA-NL00818&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Norway","NET_NO002R","NO002R","NO0039R","Kårvatn","SPO_NO0039R_8_1542","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","0.534","ug/m3","100.00","1","Background","Rural","8.8766","62.7825","210.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NO&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_NO0039R&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Norway","NET_NO017A","NO017A","NO0114A","Bekkestua","SPO_NO0114A_8_2322","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","17.739","ug/m3","95.29","1","Background","Suburban","10.5839","59.9182","62.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NO&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_NO0114A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Norway","NET_NO003A","NO003A","NO0132A","Bryn skole","SPO_NO0132A_8_3042","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","22.978","ug/m3","93.18","1","Background","Suburban","10.8247","59.9142","100.0","Oslo                                                                            ","NO001C1                                           ","623966","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NO&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_NO0132A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Poland","NET_PL_LB_AQ","Lubelska Sieć Monitoringu Powietrza","PL0002R","Jarczew, IMGW","SPO_PL0002R_8_001","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","7.082","ug/m3","97.81","1","Background","Rural","21.9724","51.8144","177.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_PL0002R&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Poland","NET_PL_DS_AQ","Dolnośląska Sieć Monitoringu Powietrza","PL0585A","Jelenia Góra, ul. Ogińskiego","SPO_PL0585A_8_001","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","10.794","ug/m3","98.16","1","Background","Urban","15.7656","50.9134","345.0","Jelenia Góra                                                                    ","PL019C1                                           ","79480","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_PL0585A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Norway","NET_NO006A","NO006A","NO0089A","Torvet","SPO_NO0089A_8_1081","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","18.157","ug/m3","91.77","1","Background","Urban","10.3936","63.4304","30.0","Trondheim                                                                       ","NO003C1                                           ","179692","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NO&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_NO0089A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Poland","NET_PL_DS_AQ","Dolnośląska Sieć Monitoringu Powietrza","PL0505A","Osieczów","SPO_PL0505A_8_001","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","7.531","ug/m3","95.63","1","Background","Rural","15.4317","51.3176","179.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_PL0505A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Norway","NET_NO007A","NO007A","NO0062A","Haukenes","SPO_NO0062A_8_742","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","3.709","ug/m3","99.02","1","Background","Rural","9.4871","59.2024","25.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NO&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_NO0062A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Poland","NET_PL_MP_AQ","Małopolska Sieć Monitoringu Powietrza","PL0126A","Zakopane, ul. Sienkiewicza","SPO_PL0126A_8_001","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","16.377","ug/m3","97.95","1","Background","Urban","19.9601","49.2936","844.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_PL0126A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Poland","NET_PL_DS_AQ","Dolnośląska Sieć Monitoringu Powietrza","PL0734A","Jawor","SPO_PL0734A_8_001","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","10.580","ug/m3","99.66","1","Background","Urban","16.2023","51.0492","201.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_PL0734A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Norway","NET_NO009A","NO009A","NO0065A","Våland","SPO_NO0065A_8_56","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","9.639","ug/m3","89.66","1","Background","Suburban","5.7314","58.9616","34.0","Stavanger                                                                       ","NO004C1                                           ","129191","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NO&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_NO0065A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Norway","NET_NO004A","NO004A","NO0120A","Klosterhaugen","SPO_NO0120A_8_2905","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","18.803","ug/m3","80.45","1","Background","Urban","5.3127","60.3959","35.0","Bergen                                                                          ","NO002C1                                           ","267950","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NO&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_NO0120A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Poland","NET_PL_KP_AQ","Kujawsko-Pomorska Sieć Monitoringu Powietrza","PL0066A","Ciechocinek, ul. Tężniowa","SPO_PL0066A_8_001","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","9.588","ug/m3","99.85","1","Background","Suburban","18.7809","52.8884","44.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_PL0066A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Poland","NET_PL_DS_AQ","Dolnośląska Sieć Monitoringu Powietrza","PL0733A","Duszniki-Zdrój","SPO_PL0733A_8_001","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","13.402","ug/m3","98.11","1","Background","Urban","16.3933","50.4026","521.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_PL0733A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Poland","NET_PL_DS_AQ","Dolnośląska Sieć Monitoringu Powietrza","PL0504A","Kłodzko, ul. Szkolna","SPO_PL0504A_8_001","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","13.204","ug/m3","97.34","1","Background","Urban","16.6537","50.4335","295.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_PL0504A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Poland","NET_PL_DS_AQ","Dolnośląska Sieć Monitoringu Powietrza","PL0198A","Zgorzelec, ul. Bohaterów Getta","SPO_PL0198A_8_001","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","14.195","ug/m3","98.90","1","Background","Urban","15.0082","51.1504","215.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_PL0198A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Poland","NET_PL_KP_AQ","Kujawsko-Pomorska Sieć Monitoringu Powietrza","PL0068A","Koniczynka, Pojezierze Chełmińskie","SPO_PL0068A_8_001","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","8.278","ug/m3","92.44","1","Background","Rural","18.6843","53.0806","82.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_PL0068A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Poland","NET_PL_KP_AQ","Kujawsko-Pomorska Sieć Monitoringu Powietrza","PL0664A","Włocławek, ul. Kaliska","SPO_PL0664A_8_001","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","13.215","ug/m3","95.98","1","Background","Urban","19.0445","52.6374","60.0","Wloclawek                                                                       ","PL513C1                                           ","110802","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_PL0664A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
